Product Interest,Market Channel,Ad ID,Origin,Order Week Monday,Order Date,# of Kits,Value (Product + Shipping)
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,2/23/2015,2/24/2015,15,19734.00
Bowflex Max Trainer,Online Shopping,CAM44897 dofpgefeed1,Web,2/23/2015,2/24/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM45009 dosg2eml1,Web,2/23/2015,2/24/2015,5,7145.00
Bowflex Max Trainer,Online Search,CAM45729 DOSG2ESL6,Web,2/23/2015,2/24/2015,2,2098.00
Bowflex Max Trainer,Online Search,CAM45730 DOSG2ESL7,Web,2/23/2015,2/24/2015,6,9394.00
Bowflex Max Trainer,Online Display,CAM46537 DODNETEDL3,Web,2/23/2015,2/24/2015,1,1099.00
Bowflex Max Trainer,Electronic - Short Form,CAM44215 SAWDSEESF14A,Call Center Internal,2/23/2015,2/25/2015,1,1499.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Call Center Internal,2/23/2015,2/25/2015,7,9943.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,2/23/2015,2/25/2015,11,15189.00
Bowflex Max Trainer,Online Search,CAM44539 SAWDOSG2EMOBILE2,Call Center Internal,2/23/2015,2/25/2015,1,1499.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,2/23/2015,2/25/2015,8,10732.10
Bowflex Max Trainer,Online Shopping,CAM45043 SAWDOFG2E,Call Center Internal,2/23/2015,2/25/2015,3,4297.00
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,2/23/2015,2/25/2015,10,14490.00
Bowflex Max Trainer,Online Display,CAM45737 SAWDODNETE,Call Center Internal,2/23/2015,2/25/2015,1,1099.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Third Party Call Center - Evolve,2/23/2015,2/25/2015,2,2948.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Third Party Call Center - Evolve,2/23/2015,2/25/2015,1,999.00
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,2/23/2015,2/25/2015,5,7045.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,2/23/2015,2/25/2015,21,31384.49
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Web,2/23/2015,2/25/2015,7,10643.00
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,2/23/2015,2/25/2015,16,22184.00
Bowflex Max Trainer,Online Search,CAM44520 dosbiegl1mx,Web,2/23/2015,2/25/2015,2,3198.00
Bowflex Max Trainer,Online Search,CAM44551 dosg2esl4,Web,2/23/2015,2/25/2015,1,1099.00
Bowflex Max Trainer,Online Search,CAM44560 dosg2esl5,Web,2/23/2015,2/25/2015,1,999.00
Bowflex Max Trainer,Online Search,CAM44564 dosbiesl4,Web,2/23/2015,2/25/2015,1,1599.00
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,2/23/2015,2/25/2015,10,15289.98
Bowflex Max Trainer,Online Search,CAM44952 dosbieml1,Web,2/23/2015,2/25/2015,2,2498.00
Bowflex Max Trainer,Electronic - Short Form,CAM45387 DSEESF14E,Web,2/23/2015,2/25/2015,1,1499.00
Bowflex Max Trainer,Online Search,CAM45729 DOSG2ESL6,Web,2/23/2015,2/25/2015,2,2011.73
Bowflex Max Trainer,Online Search,CAM45730 DOSG2ESL7,Web,2/23/2015,2/25/2015,2,3348.00
Bowflex Max Trainer,Online Search,CAM45732 DOSBIESL7,Web,2/23/2015,2/25/2015,1,1599.00
Bowflex Max Trainer,Electronic - Short Form,CAM45798 DSEESF14H,Web,2/23/2015,2/25/2015,1,1499.00
Bowflex Max Trainer,Electronic - Short Form,CAM45800 DSEESF14J,Web,2/23/2015,2/25/2015,1,1099.00
Bowflex Max Trainer,Online Search,CAM44223 SAWDOSBIE,Call Center Internal,2/23/2015,2/26/2015,1,1499.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Call Center Internal,2/23/2015,2/26/2015,2,3098.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,2/23/2015,2/26/2015,6,8944.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,2/23/2015,2/26/2015,15,22385.00
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,2/23/2015,2/26/2015,11,15039.00
Bowflex Max Trainer,Print,CAM46898 P0315PLAYBOYMAXM,Call Center Internal,2/23/2015,2/26/2015,1,1099.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Third Party Call Center - Evolve,2/23/2015,2/26/2015,2,2898.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Third Party Call Center - Evolve,2/23/2015,2/26/2015,1,1449.00
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,2/23/2015,2/26/2015,7,10043.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,2/23/2015,2/26/2015,20,30129.99
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Web,2/23/2015,2/26/2015,10,15053.73
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,2/23/2015,2/26/2015,8,11592.00
Bowflex Max Trainer,Online Search,CAM44520 dosbiegl1mx,Web,2/23/2015,2/26/2015,3,3697.00
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,2/23/2015,2/26/2015,11,16238.99
Bowflex Max Trainer,Online Search,CAM44952 dosbieml1,Web,2/23/2015,2/26/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM45009 dosg2eml1,Web,2/23/2015,2/26/2015,6,8994.00
Bowflex Max Trainer,Electronic - Short Form,CAM45388 DSEESF14F,Web,2/23/2015,2/26/2015,1,1499.00
Bowflex Max Trainer,Electronic - Print,CAM45562 DPEEPRINT14C,Web,2/23/2015,2/26/2015,1,1499.00
Bowflex Max Trainer,Online Search,CAM45730 DOSG2ESL7,Web,2/23/2015,2/26/2015,5,7395.00
Bowflex Max Trainer,Online Search,CAM45731 DOSBIESL6,Web,2/23/2015,2/26/2015,1,1148.00
Bowflex Max Trainer,Online Display,CAM45736 DODRFEDL3,Web,2/23/2015,2/26/2015,1,1099.00
Bowflex Max Trainer,Online Search,CAM44223 SAWDOSBIE,Call Center Internal,2/23/2015,2/27/2015,3,4197.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Call Center Internal,2/23/2015,2/27/2015,4,5746.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,2/23/2015,2/27/2015,6,7244.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Call Center Internal,2/23/2015,2/27/2015,1,1599.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,2/23/2015,2/27/2015,8,10392.00
Bowflex Max Trainer,Online Shopping,CAM45043 SAWDOFG2E,Call Center Internal,2/23/2015,2/27/2015,4,5709.73
Bowflex Max Trainer,Online Shopping,CAM45045 SAWDOFPGE,Call Center Internal,2/23/2015,2/27/2015,1,1599.00
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,2/23/2015,2/27/2015,8,12292.00
Bowflex Max Trainer,Electronic - Short Form,CAM45388 DSEESF14F,Call Center Internal,2/23/2015,2/27/2015,1,1099.00
Bowflex Max Trainer,Online Search,CAM44223 SAWDOSBIE,Third Party Call Center - Evolve,2/23/2015,2/27/2015,1,999.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Third Party Call Center - Evolve,2/23/2015,2/27/2015,1,998.99
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,2/23/2015,2/27/2015,9,12691.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,2/23/2015,2/27/2015,10,14989.99
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Web,2/23/2015,2/27/2015,4,6396.00
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,2/23/2015,2/27/2015,15,22135.00
Bowflex Max Trainer,Online Search,CAM44520 dosbiegl1mx,Web,2/23/2015,2/27/2015,3,3597.00
Bowflex Max Trainer,Online Search,CAM44551 dosg2esl4,Web,2/23/2015,2/27/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM44560 dosg2esl5,Web,2/23/2015,2/27/2015,1,1599.00
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,2/23/2015,2/27/2015,15,23284.99
Bowflex Max Trainer,Online Search,CAM45009 dosg2eml1,Web,2/23/2015,2/27/2015,3,3797.00
Bowflex Max Trainer,Electronic - Short Form,CAM45388 DSEESF14F,Web,2/23/2015,2/27/2015,1,1099.00
Bowflex Max Trainer,Online Search,CAM45730 DOSG2ESL7,Web,2/23/2015,2/27/2015,1,1599.00
Bowflex Max Trainer,Online Display,CAM46539 DODRFEDL4,Web,2/23/2015,2/27/2015,1,1599.00
Bowflex Max Trainer,Electronic - Short Form,CAM44215 SAWDSEESF14A,Call Center Internal,2/23/2015,2/28/2015,1,2479.09
Bowflex Max Trainer,Online Search,CAM44223 SAWDOSBIE,Call Center Internal,2/23/2015,2/28/2015,4,5296.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Call Center Internal,2/23/2015,2/28/2015,1,1099.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,2/23/2015,2/28/2015,10,14990.00
Bowflex Max Trainer,Short Form,CAM44534 ION*N120BFMAXTIC,Call Center Internal,2/23/2015,2/28/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM44539 SAWDOSG2EMOBILE2,Call Center Internal,2/23/2015,2/28/2015,1,1599.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,2/23/2015,2/28/2015,7,9993.00
Bowflex Max Trainer,Online Shopping,CAM45043 SAWDOFG2E,Call Center Internal,2/23/2015,2/28/2015,1,1599.00
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,2/23/2015,2/28/2015,5,7095.00
Bowflex Max Trainer,Online Search,CAM44223 SAWDOSBIE,Third Party Call Center - Evolve,2/23/2015,2/28/2015,1,1449.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Third Party Call Center - Evolve,2/23/2015,2/28/2015,1,1499.00
Bowflex Max Trainer,Electronic - Short Form,CAM44172 dseesf14a,Web,2/23/2015,2/28/2015,2,2198.00
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,2/23/2015,2/28/2015,7,10693.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,2/23/2015,2/28/2015,19,27858.02
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Web,2/23/2015,2/28/2015,6,8993.99
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,2/23/2015,2/28/2015,19,27008.46
Bowflex Max Trainer,Online Search,CAM44520 dosbiegl1mx,Web,2/23/2015,2/28/2015,1,1499.00
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,2/23/2015,2/28/2015,15,19904.55
Bowflex Max Trainer,Online Search,CAM44952 dosbieml1,Web,2/23/2015,2/28/2015,2,2698.00
Bowflex Max Trainer,Online Search,CAM45009 dosg2eml1,Web,2/23/2015,2/28/2015,4,6396.00
Bowflex Max Trainer,Electronic - Short Form,CAM45387 DSEESF14E,Web,2/23/2015,2/28/2015,1,1499.00
Bowflex Max Trainer,Electronic - Short Form,CAM45388 DSEESF14F,Web,2/23/2015,2/28/2015,1,1499.00
Bowflex Max Trainer,Electronic - Print,CAM45562 DPEEPRINT14C,Web,2/23/2015,2/28/2015,1,1749.00
Bowflex Max Trainer,Online Search,CAM45729 DOSG2ESL6,Web,2/23/2015,2/28/2015,2,1998.00
Bowflex Max Trainer,Online Search,CAM45730 DOSG2ESL7,Web,2/23/2015,2/28/2015,3,4697.00
Bowflex Max Trainer,Online Search,CAM45732 DOSBIESL7,Web,2/23/2015,2/28/2015,1,1599.00
Bowflex Max Trainer,Online Display,CAM45734 DODNETEDL2,Web,2/23/2015,2/28/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Call Center Internal,2/23/2015,3/1/2015,1,1599.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,2/23/2015,3/1/2015,9,14041.00
Bowflex Max Trainer,Online Search,CAM44539 SAWDOSG2EMOBILE2,Call Center Internal,2/23/2015,3/1/2015,1,1599.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,2/23/2015,3/1/2015,7,10215.00
Bowflex Max Trainer,Online Shopping,CAM45043 SAWDOFG2E,Call Center Internal,2/23/2015,3/1/2015,2,3198.00
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,2/23/2015,3/1/2015,7,10243.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Third Party Call Center - Evolve,2/23/2015,3/1/2015,1,1499.00
Bowflex Max Trainer,Electronic - Short Form,CAM44172 dseesf14a,Web,2/23/2015,3/1/2015,2,2998.00
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,2/23/2015,3/1/2015,11,15089.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,2/23/2015,3/1/2015,35,49827.73
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Web,2/23/2015,3/1/2015,12,18137.99
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,2/23/2015,3/1/2015,23,33326.99
Bowflex Max Trainer,Online Search,CAM44520 dosbiegl1mx,Web,2/23/2015,3/1/2015,4,5795.00
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,2/23/2015,3/1/2015,16,24932.99
Bowflex Max Trainer,Electronic - Print,CAM44915 dpeeprint14a,Web,2/23/2015,3/1/2015,1,1499.00
Bowflex Max Trainer,Online Search,CAM44952 dosbieml1,Web,2/23/2015,3/1/2015,5,7995.00
Bowflex Max Trainer,Online Search,CAM45009 dosg2eml1,Web,2/23/2015,3/1/2015,9,12891.00
Bowflex Max Trainer,Electronic - Short Form,CAM45387 DSEESF14E,Web,2/23/2015,3/1/2015,1,1499.00
Bowflex Max Trainer,Electronic - Short Form,CAM45388 DSEESF14F,Web,2/23/2015,3/1/2015,1,1749.00
Bowflex Max Trainer,Electronic - Print,CAM45562 DPEEPRINT14C,Web,2/23/2015,3/1/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM45729 DOSG2ESL6,Web,2/23/2015,3/1/2015,2,2098.00
Bowflex Max Trainer,Online Search,CAM45730 DOSG2ESL7,Web,2/23/2015,3/1/2015,2,3198.00
Bowflex Max Trainer,Online Search,CAM45731 DOSBIESL6,Web,2/23/2015,3/1/2015,1,1099.00
Bowflex Max Trainer,Online Display,CAM45910 DODADCEDL3,Web,2/23/2015,3/1/2015,1,1499.00
Bowflex Max Trainer,Electronic - Print,CAM46955 DPEEPRINT15A,Web,2/23/2015,3/1/2015,1,1599.00
Bowflex Max Trainer,Electronic - Short Form,CAM44215 SAWDSEESF14A,Call Center Internal,3/2/2015,3/2/2015,2,678.95
Bowflex Max Trainer,Online Search,CAM44223 SAWDOSBIE,Call Center Internal,3/2/2015,3/2/2015,1,1749.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Call Center Internal,3/2/2015,3/2/2015,6,8394.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,3/2/2015,3/2/2015,18,18277.70
Bowflex Max Trainer,Online Search,CAM44539 SAWDOSG2EMOBILE2,Call Center Internal,3/2/2015,3/2/2015,1,1599.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,3/2/2015,3/2/2015,5,6295.00
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Call Center Internal,3/2/2015,3/2/2015,1,1099.00
Bowflex Max Trainer,Online Shopping,CAM45043 SAWDOFG2E,Call Center Internal,3/2/2015,3/2/2015,3,4447.00
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,3/2/2015,3/2/2015,15,21247.00
Bowflex Max Trainer,Online Search,CAM45729 DOSG2ESL6,Call Center Internal,3/2/2015,3/2/2015,1,1099.00
Bowflex Max Trainer,Print,CAM46859 P0115MENSFTMITCH,Call Center Internal,3/2/2015,3/2/2015,2,1848.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Third Party Call Center - Evolve,3/2/2015,3/2/2015,2,2998.00
Bowflex Max Trainer,Electronic - Short Form,CAM44172 dseesf14a,Web,3/2/2015,3/2/2015,1,1499.00
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,3/2/2015,3/2/2015,4,4795.99
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,3/2/2015,3/2/2015,16,24024.00
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Web,3/2/2015,3/2/2015,9,12994.98
Bowflex Max Trainer,Online Search,CAM44436 dosg2esl2,Web,3/2/2015,3/2/2015,1,999.00
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,3/2/2015,3/2/2015,18,26120.00
Bowflex Max Trainer,Online Search,CAM44520 dosbiegl1mx,Web,3/2/2015,3/2/2015,4,5396.00
Bowflex Max Trainer,Online Search,CAM44560 dosg2esl5,Web,3/2/2015,3/2/2015,2,3098.00
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,3/2/2015,3/2/2015,18,25782.00
Bowflex Max Trainer,Online Search,CAM44952 dosbieml1,Web,3/2/2015,3/2/2015,3,4846.99
Bowflex Max Trainer,Online Search,CAM45009 dosg2eml1,Web,3/2/2015,3/2/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM45729 DOSG2ESL6,Web,3/2/2015,3/2/2015,2,1998.00
Bowflex Max Trainer,Online Search,CAM45730 DOSG2ESL7,Web,3/2/2015,3/2/2015,5,7994.99
Bowflex Max Trainer,Electronic - Short Form,CAM45798 DSEESF14H,Web,3/2/2015,3/2/2015,1,1499.00
Bowflex Max Trainer,Online Social,CAM45898 DOXFBERESPONSE,Web,3/2/2015,3/2/2015,1,1499.00
Bowflex Max Trainer,Online Display,CAM46538 DODADCEDL5,Web,3/2/2015,3/2/2015,2,3098.00
Bowflex Max Trainer,Online Search,CAM44223 SAWDOSBIE,Call Center Internal,3/2/2015,3/3/2015,4,5296.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Call Center Internal,3/2/2015,3/3/2015,6,9394.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,3/2/2015,3/3/2015,9,14091.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,3/2/2015,3/3/2015,8,11742.00
Bowflex Max Trainer,Online Search,CAM45009 dosg2eml1,Call Center Internal,3/2/2015,3/3/2015,1,1499.00
Bowflex Max Trainer,Online Shopping,CAM45043 SAWDOFG2E,Call Center Internal,3/2/2015,3/3/2015,2,3098.00
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,3/2/2015,3/3/2015,15,21635.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Third Party Call Center - Evolve,3/2/2015,3/3/2015,1,1449.00
Bowflex Max Trainer,Electronic - Short Form,CAM44172 dseesf14a,Web,3/2/2015,3/3/2015,2,2998.00
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,3/2/2015,3/3/2015,3,3697.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,3/2/2015,3/3/2015,17,25046.73
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Web,3/2/2015,3/3/2015,5,7395.00
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,3/2/2015,3/3/2015,13,16796.02
Bowflex Max Trainer,Online Search,CAM44520 dosbiegl1mx,Web,3/2/2015,3/3/2015,1,1749.00
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,3/2/2015,3/3/2015,14,19436.00
Bowflex Max Trainer,Online Shopping,CAM44897 dofpgefeed1,Web,3/2/2015,3/3/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM44952 dosbieml1,Web,3/2/2015,3/3/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM45009 dosg2eml1,Web,3/2/2015,3/3/2015,2,3198.00
Bowflex Max Trainer,Online Search,CAM45730 DOSG2ESL7,Web,3/2/2015,3/3/2015,1,1599.00
Bowflex Max Trainer,Online Display,CAM45734 DODNETEDL2,Web,3/2/2015,3/3/2015,1,999.00
Bowflex Max Trainer,Online Search,CAM44223 SAWDOSBIE,Call Center Internal,3/2/2015,3/4/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Call Center Internal,3/2/2015,3/4/2015,5,7145.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,3/2/2015,3/4/2015,7,10393.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,3/2/2015,3/4/2015,10,13390.00
Bowflex Max Trainer,Online Shopping,CAM45043 SAWDOFG2E,Call Center Internal,3/2/2015,3/4/2015,1,1599.00
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,3/2/2015,3/4/2015,9,13141.00
Bowflex Max Trainer,Electronic - Short Form,CAM45387 DSEESF14E,Call Center Internal,3/2/2015,3/4/2015,1,1499.00
Bowflex Max Trainer,Electronic - Print,CAM45561 DPEEPRINT14B,Call Center Internal,3/2/2015,3/4/2015,1,1099.00
Bowflex Max Trainer,Print,CAM46876 P0215GAMEINFMAXM,Call Center Internal,3/2/2015,3/4/2015,1,1099.00
Bowflex Max Trainer,Electronic - Short Form,CAM44172 dseesf14a,Web,3/2/2015,3/4/2015,1,1099.00
Bowflex Max Trainer,Electronic - Short Form,CAM44187 dseesf14c,Web,3/2/2015,3/4/2015,1,1099.00
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,3/2/2015,3/4/2015,8,10005.73
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,3/2/2015,3/4/2015,16,23084.00
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Web,3/2/2015,3/4/2015,8,12142.00
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,3/2/2015,3/4/2015,12,17038.00
Bowflex Max Trainer,Online Search,CAM44520 dosbiegl1mx,Web,3/2/2015,3/4/2015,2,2698.00
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,3/2/2015,3/4/2015,7,11193.00
Bowflex Max Trainer,Online Shopping,CAM44897 dofpgefeed1,Web,3/2/2015,3/4/2015,1,1599.00
Bowflex Max Trainer,Online Video,CAM44987 dovg2evl2,Web,3/2/2015,3/4/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM45009 dosg2eml1,Web,3/2/2015,3/4/2015,3,4797.00
Bowflex Max Trainer,Online Search,CAM45730 DOSG2ESL7,Web,3/2/2015,3/4/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM45732 DOSBIESL7,Web,3/2/2015,3/4/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM44223 SAWDOSBIE,Call Center Internal,3/2/2015,3/5/2015,4,5696.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Call Center Internal,3/2/2015,3/5/2015,5,6895.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,3/2/2015,3/5/2015,9,13341.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,3/2/2015,3/5/2015,11,15889.10
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,3/2/2015,3/5/2015,10,14090.00
Bowflex Max Trainer,Short Form,CAM45390 FOX*NVODBOBBITIC,Call Center Internal,3/2/2015,3/5/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Third Party Call Center - Evolve,3/2/2015,3/5/2015,1,1449.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Third Party Call Center - Evolve,3/2/2015,3/5/2015,1,1499.00
Bowflex Max Trainer,Online Search,CAM44539 SAWDOSG2EMOBILE2,Third Party Call Center - Evolve,3/2/2015,3/5/2015,1,999.00
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,3/2/2015,3/5/2015,2,3198.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,3/2/2015,3/5/2015,15,21834.99
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Web,3/2/2015,3/5/2015,6,7984.10
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,3/2/2015,3/5/2015,12,18038.00
Bowflex Max Trainer,Online Search,CAM44520 dosbiegl1mx,Web,3/2/2015,3/5/2015,3,4847.00
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,3/2/2015,3/5/2015,10,14640.00
Bowflex Max Trainer,Online Search,CAM45009 dosg2eml1,Web,3/2/2015,3/5/2015,3,4797.00
Bowflex Max Trainer,Online Search,CAM45729 DOSG2ESL6,Web,3/2/2015,3/5/2015,2,1998.00
Bowflex Max Trainer,Online Search,CAM45730 DOSG2ESL7,Web,3/2/2015,3/5/2015,1,1599.00
Bowflex Max Trainer,Online Search,CAM45732 DOSBIESL7,Web,3/2/2015,3/5/2015,1,1599.00
Bowflex Max Trainer,Electronic - Short Form,CAM45798 DSEESF14H,Web,3/2/2015,3/5/2015,1,1499.00
Bowflex Max Trainer,Online Search,CAM44223 SAWDOSBIE,Call Center Internal,3/2/2015,3/6/2015,1,1499.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Call Center Internal,3/2/2015,3/6/2015,7,10542.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,3/2/2015,3/6/2015,8,11592.00
Bowflex Max Trainer,Online Search,CAM44539 SAWDOSG2EMOBILE2,Call Center Internal,3/2/2015,3/6/2015,2,3198.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,3/2/2015,3/6/2015,9,13291.00
Bowflex Max Trainer,Online Shopping,CAM45043 SAWDOFG2E,Call Center Internal,3/2/2015,3/6/2015,1,1499.00
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,3/2/2015,3/6/2015,8,11792.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Third Party Call Center - Evolve,3/2/2015,3/6/2015,2,2498.00
Bowflex Max Trainer,Electronic - Short Form,CAM44172 dseesf14a,Web,3/2/2015,3/6/2015,1,1499.00
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,3/2/2015,3/6/2015,6,8994.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,3/2/2015,3/6/2015,17,23546.72
